snap(-35,-60,-60)

sky(155,25,35)
fog(350,29,19)
ground(101,41,11)

fadefrom(8000)
wallid(120)

name(Red Rock)
nlaps(3)
lightson()

maxl(21,-20069,-23400)
maxb(17,-25800,-17669)
maxr(21,61531,-23400)
maxt(17,75000,-17669)

//cops

cop(9,-700,15000)
cop(9,-700,16000)
cop(9,46100,72400)
cop(9,46100,70800)
cop(9,47100,70800)
cop(9,47100,72400)
cop(9,52750,57950)
cop(9,52750,56950)
cop(9,52750,55950)
cop(9,52750,54950)
cop(9,55250,-16800)
cop(9,54250,-16800)
cop(9,53250,-16800)
cop(9,52250,-16800)
cop(9,51250,-16800)

set(71,0,0,250,0)p
set(71,0,5600,250,0)p
set(71,0,11200,250,0)p
set(71,0,16800,250,0)p
set(71,0,22400,250,0)p
set(71,0,28000,250,0)p
chk(48,-600,30000,250,0)
set(71,0,32600,250,0)p
set(73,0,39000,250,0)p
set(122,0,45400,250,0)p
set(65,0,51000,250,0)p
set(65,0,56600,250,0)p
chk(48,0,58800,-750,0)
set(66,0,60800,-750,0)pt
set(64,-4200,60800,250,90)p
set(57,-8400,60800,250,90)p
chk(40,-9300,60800,-750,90)
set(60,-12500,60800,250,180)pt
set(60,-12500,63600,250,90)pt
chk(40,-9300,63600,-750,90)
set(57,-8400,63600,250,-90)p
set(61,-4300,63600,250,-90)pt
set(57,-4300,67400,250,0)p
chk(48,-4300,67000,-750,0)
set(60,-4300,71600,250,90)pt


set(124,-100,71600,250,90)p
set(65,5500,71600,250,90)p
set(122,11100,71600,-750,-90)p

set(125,16700,71600,-1750,-90)p
set(95,22300,71600,-1750,90)p
chk(48,28000,71600,-1750,90)
set(125,27900,71600,-1750,90)p
set(122,33500,71600,-750,90)p
set(122,39100,71600,250,90)p
set(125,44700,71600,250,-90)p
set(33,47300,71600,250,-90)p

set(23,54850,71600,250,-90)p
chk(40,54000,71600,250,90)
set(14,56250,71600,250,-90)pt
set(10,56250,67050,250,0)p
chk(40,56250,64050,250,0)
set(14,56250,62500,250,180)pt
set(14,52750,62500,250,0)pt
set(10,52750,57950,250,0)p

set(10,52750,52350,250,0)p
set(10,52750,46750,250,0)p
chk(40,52750,43750,250,0)
set(10,52750,41150,250,0)p
set(30,52750,35002,250,180)p
set(50,52750,30539,250,0)pt
set(50,51050,30539,250,180)pt
