snap(-16,-16,-16)

sky(120,160,220)
fog(215,215,215) 
ground(255,255,255)

fadefrom(8000)
lightson()

name(Meeting of The Tyrants)
nlaps(3)


set(10,0,0,250,0)p
set(30,0,5600,250,0)p
set(45,0,10000,250,0)p
set(45,0,15600,250,0)p
set(45,0,21200,250,0)p
set(45,0,26800,250,180)p
set(30,0,31250,250,180)p
set(10,0,35000,250,0)
chk(40,0,38000,250,0)r
set(10,0,40000,250,0)p
set(14,0,44000,250,0)pt
set(10,4000,44000,250,90)p
set(10,9600,44000,250,90)p
set(10,14000,44000,250,90)
chk(40,15000,44000,250,90)r
set(10,19000,44000,250,90)
set(10,28928,44000,250,90)
set(29,23964,44000,250,90)pr
set(10,34528,44000,250,90)p
set(14,39078,44000,250,180)pt
set(10,39078,48550,250,0)p
set(14,39078,53100,250,-90)pt
set(10,34528,53100,250,90)p
set(14,29978,53100,250,0)
chk(40,31728,53100,250,90)r
set(10,29978,48550,250,0)
set(26,29978,45475,250,180)
chk(40,29978,46075,250,0)r
set(10,29975,39800,250,0)
set(26,29975,42600,250,0)pr
set(10,29975,34200,250,0)p
set(10,29975,28600,250,0)
chk(40,29975,29575,250,0)r
set(14,29975,24050,250,-180)pt
set(10,25425,24050,250,90)p
set(10,19825,24050,250,90)
fix(41,8000,24050,-3000,-90)
set(10,10520,24050,250,90)
set(10,4920,24050,250,90)p
set(10,-680,24050,250,90)p
set(10,-6280,24050,250,90)p
set(10,-11880,24050,250,90)
chk(40,-10470,24050,250,90)r
set(10,-17480,24050,250,90)p
set(10,-23080,24050,250,90)p
set(14,-27630,24050,250,0)pt
set(10,-27630,19500,250,0)p
set(10,-27630,13900,250,0)p
set(10,-27630,8300,250,0)p
set(10,-27630,2700,250,0)p
set(10,-27630,-2900,250,0)
chk(40,-27630,-4004,250,0)r
set(10,-27630,-8500,250,0)p
set(10,-27630,-14100,250,0)p
set(14,-27630,-18650,250,90)pt
set(10,-23080,-18650,250,90)p
set(10,-17480,-18650,250,90)p
set(10,-11880,-18650,250,90)p
set(10,-6280,-18650,250,90)p
set(10,-680,-18650,250,90)p
set(10,4920,-18650,250,90)p
set(10,10520,-18650,250,90)
chk(40,10220,-18650,250,90)r
set(10,21109,-18650,250,90)
set(31,16629,-18650,250,-90)pr
set(10,26709,-18650,250,90)p
set(10,32309,-18650,250,90)p
set(10,37909,-18650,250,90)p
set(14,42459,-18650,250,180)pt
set(10,42459,-14100,250,0)p
set(10,42459,-8500,250,0)
chk(40,42459,-6700,250,0)r
set(10,42459,2089,250,0)
set(31,42459,-2391,250,0)pr
set(10,42459,7689,250,0)p
set(10,42459,13289,250,0)p
set(14,42459,17839,250,-90)pt
set(10,37909,17839,250,90)
chk(40,35500,17839,250,90)r
set(10,27320,17839,250,90)
set(31,31800,17839,250,90)pr
set(10,21720,17839,250,90)p
set(10,16120,17839,250,90)
set(31,15000,24050,250,90)pr
set(14,11570,17839,250,0)
chk(40,11570,16089,250,0)r
set(10,11570,13289,250,0)p
set(10,11570,7689,250,0)p
set(10,11570,2089,250,0)p
set(10,4000,-4000,250,90)
chk(40,2000,-4000,250,90)r
set(14,0,-4000,250,90)pt

maxl(17,-30740,-21420)
maxb(16,-23820,-28340)
maxr(17,46059,-21420)
maxt(16,57780,-28340)
